Continent,Country,Location Chinese,Location in English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category
North America,Canada,英屬加拿大西北方 亞拉蜜打埠,"Broadview, NWT","BROADVIEW, SK",50.37774,-102.57917,沾利洗衣,"Jim Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 湛巴倫埠,"Chamberlain, NWT","CHAMBERLAIN, SK",50.8518,-105.56901,廣美隆雜貨,"Quong Alung, General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 賛頓埠,"Dundurn, NWT","DUNDURN, SK",51.81678,-106.50123,參記洗衣,"Tom Kee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 賛頓埠,"Dundurn, NWT","DUNDURN, SK",51.80767,-106.5015,參利餐館,"Tom Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 堅市布路埠,"Gainsborough, NWT","GAINSBOROUGH, SK",49.177,-101.451,榮興雜貨,"Wing Hing & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 顯利埠,"Hanley, NWT","HANLEY, SK",51.62871,-106.43928,榮利洗衣,"Wing Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 尾䈬咕力埠,"Maple Creek, NWT","MAPLE CREEK, SK",49.90628,-109.48094,利三洗衣,"Lee Sam, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 尾䈬咕力埠,"Maple Creek, NWT","MAPLE CREEK, SK",49.90628,-109.48094,店昃餐館,"M. Jack, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 尾䈬咕力埠,"Maple Creek, NWT","MAPLE CREEK, SK",49.90628,-109.48094,馬培洗衣,"Mah Poy, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 尾䈬咕力埠,"Maple Creek, NWT","MAPLE CREEK, SK",49.90628,-109.48094,萬珍雜貨,"Man Jin, Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,國民黨會所,Chung Hwa National Club,Other Services (except Public Administration),Political organizations
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,逢泰堂藥材,"Fong Tai Tong, Drugs",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,昌記生菓,"Chong Kee & Co., Fruits",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,京的核餐館,"King Edward Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,梁添洗衣,"Long Ham, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,泰豐雜貨,"Tai Fung & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,域多利餐館,"Victoria Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,永隆雜貨,"Wing Lung & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,怡利洗衣,"Yee Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 尾大愼血埠,"Medicine Hat, NWT","MEDICINE HAT, AB",50.03928,-110.67661,怡勝洗衣,"Yee Sing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,亞勝餐館,"A. Sing, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,加罅寬餐館,"California Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,思地打餐館,"C. E. R. Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,兆祥隆什貨,"Chew Chong Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,失地新衣,"City Laundry, Laundry",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,頃咽核餐館,"King Edward , Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,公記什貨,"King Kee, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,利昌什貨,"Lee Chong Jan, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,李添新衣,"Lee Him, Laundry",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,紐頂崙餐館,"New England, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,廣安雜貨,"Quong On & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,廣勝雜貨,"Quong Sing & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,廣英泰雜貨,"Quong Ying Tai & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,賚路餐館,"Royal Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,三昌衣館,"Sam Chong, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,泰利衣館,"Tai Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,華盛雜貨,"Wah Sing & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,永華生雜貨,"Wing Wah Sang & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,和盛衣館,"Woo Song, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,怡利衣館,"Yee Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市搾埠,"Moosejaw, NWT","MOOSE JAW, SK",50.40005,-105.53445,葉連瓊衣館,"Yip Aat King, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 舞市埠,"Morse, NWT","MORSE, SK",50.41677,-107.05128,三盛洗衣,"Sam Sing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 李振那埠,"Regina, NWT","REGINA, SK",50.45008,-104.6178,差利培餐館,"Charlie L. Pay, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 李振那埠,"Regina, NWT","REGINA, SK",50.45008,-104.6178,李瑞洗衣,"Lee Suey, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大西北方 李振那埠,"Regina, NWT","REGINA, SK",50.45008,-104.6178,麥盛餐館,"Mack Sing, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 李振那埠,"Regina, NWT","REGINA, SK",50.45008,-104.6178,三利雜貨,"Sam Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 市位卡連埠,"Swift Current, NWT","SWIFT CURRENT, SK",50.28337,-107.80135,趙參餐館,"King Edward Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 市位卡連埠,"Swift Current, NWT","SWIFT CURRENT, SK",50.28337,-107.80135,差利頃餐館,"Chow Tom, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 市位卡連埠,"Swift Current, NWT","SWIFT CURRENT, SK",50.28337,-107.80135,黃宗有餐館,"Wong Tong You, Chicago Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 威本埠,"Weyburn, NWT","WEYBURN, SK",49.66675,-103.85109,俾泗餐館,"British Columbia Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 威本埠,"Weyburn, NWT","WEYBURN, SK",49.66675,-103.85109,珍泰雜貨,"Chan Tai, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 約頓埠,"Yorkton, NWT","WEYBURN, SK",51.2167,-102.46766,財英餐館,"Toy Ying, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 八自路佛埠,"Battleford, NWT","BATTLEFORD, SK",52.73486,-108.3091,沾記雜貨,"Jim Lee & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 八自路佛埠,"Battleford, NWT","BATTLEFORD, SK",52.73486,-108.3091,聯裕芳雜貨,"Leon Yee Fong, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 八自路佛埠,"Battleford, NWT","BATTLEFORD, SK",52.73486,-108.3091,馬瑞漆器,"Mah Suie, Chinese and Japanese Bazaar",Retail Trade,Lacquerware Stores
North America,Canada,英屬加拿大西北方 八自路佛埠,"Battleford, NWT","BATTLEFORD, SK",52.73486,-108.3091,參黎芝新衣,"T. Lee Chee & Co., Clothing",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大西北方 八自路佛埠,"Battleford, NWT","BATTLEFORD, SK",52.73486,-108.3091,榮記雜貨,"Wing Kee, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 者路佛埠,"Melfort, NWT","MELFORT, SK",52.86673,-104.61768,陳郁餐館,"Chin Yok, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 者路佛埠,"Melfort, NWT","MELFORT, SK",52.86673,-104.61768,梁廷振餐館,"L. Hing Chin, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 尾路市頓埠,"Milestone, NWT","MILESTONE, SK",49.992,-104.517,紐約餐館,"The New York Restaurant, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 普粦市爹別埠,"Prince Albert, NWT","PRINCE ALBERT, SK",53.21443,-105.69831,俾泗餐館,"British Columbia Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 普粦市爹別埠,"Prince Albert, NWT","PRINCE ALBERT, SK",53.21443,-105.69831,紐項崙餐館,"The New England Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 路市頓埠,"Rosthern, NWT","ROSTHERN, SK",52.66679,-106.33446,三盛餐館,"Sam Sing, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 路市頓埠,"Rosthern, NWT","ROSTHERN, SK",52.66679,-106.33446,打令頓餐館,"Arlington Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,俾泗餐館,"British Columbia Groceries, Groceries",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,蔡信雜貨,"D. Tyson, Groceries",Retail Trade,General Merchandise
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,英吉利餐館,"English Chop House, chop house",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,李利公司絲髮,"Lee Lee & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,黃百有餐館,"Mar Po, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大西北方 沙市吉寸埠,"Saskatoon, NWT","SASKATOON, SK",52.13238,-106.66892,麥元餐館,"Mark Brother, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 柏林埠,"Berlin, ON","Kitchener, ON",43.42537,-80.5112,紐約餐館,"New York Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 柏林埠,"Berlin, ON","Kitchener, ON",43.42537,-80.5112,三盛雜貨,"Sam Sing & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柏林埠,"Berlin, ON","Kitchener, ON",43.42537,-80.5112,三榮漆器,"Sam Wing & Co., Chinese and Japanese Goods.",Retail Trade,Lacquerware Stores
North America,Canada,安姐利刀省 柏林埠,"Berlin, ON","Kitchener, ON",43.42537,-80.5112,華隆雜貨,"Wah Long, Groceries.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 佈蘭佛埠,"Brantford, ON",,43.1334,-80.26636,波市頓餐館,"Boston Cafe., café",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 佈蘭佛埠,"Brantford, ON",,43.1334,-80.26636,利榮洗衣,"Lee Wing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 佈蘭佛埠,"Brantford, ON",,43.1334,-80.26636,興利餐館,"Hing Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 布碌委埠,"Brockville, ON",,44.59132,-75.68705,廣勝雜貨,"Quong Sing, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 布碌委埠,"Brockville, ON",,44.59132,-75.68705,榮利洗衣,"Wing Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 咕卜埠,"Coburg, ON",,43.95977,-78.16515,差利芳洗衣,"Charlie Fun, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 咕卜埠,"Coburg, ON",,43.95977,-78.16515,廣利雜貨,"Quong Lee, Laundry",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 咕靈鬱埠,"Collingwood, ON",,44.4834,-80.21638,光揚餐館,"B. W. King, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 咕靈鬱埠,"Collingwood, ON",,44.4834,-80.21638,煥亨餐館,"Metropolis Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 桂兒扶埠,"Guelph, ON",,43.54594,-80.25599,差利黃洗衣,"Charlie Wong, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 桂兒扶埠,"Guelph, ON",,43.54594,-80.25599,利利餐館,"Lee Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 桂兒扶埠,"Guelph, ON",,43.54594,-80.25599,利榮洗衣,"Lee Wing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,國民黨會所,Chung Hwa National Club,Other Services (except Public Administration),Political organizations
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,巨昌隆雜貨,"Goey Chong Lung, General Mdse",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,同榮雜貨,"Hong Wing & Co., Chinese and Japanese Goods",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,昭記雜貨,"Joe Kee, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,廣恒絲髮,"Kwong Hong & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,劉昌餐館,"Law Chong, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,潘和利餐館,"Pong Wah Lee, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,三和利什貨,"Sam Wah Lee, Restaurant",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,三利興雜貨,"Sam Lee Hing, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 坎馬頓埠,"Hamilton, ON",,43.25011,-79.84963,譚煖餐館,"Tom Pon, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 京市頓埠,"Kingston, ON",,44.22976,-76.48098,麗生雜貨,"Lai Sang, Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 京市頓埠,"Kingston, ON",,44.22976,-76.48098,紐頂崙餐館,"New England Restaurant., restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 京市頓埠,"Kingston, ON",,44.22976,-76.48098,紐約餐館,"New York Restaurant, restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,國民黨會所,Chung Hwa National Club,Other Services (except Public Administration),Political organizations
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,李祖晃洗衣,"Charlie Fung, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,同利雜貨,"Hong Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,晉利洗衣,"John Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,廣昌雜貨,"Kwong Chung, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,利勝雜貨,"Lee Sing, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,廣榮雜貨,"Quong Wing & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,榮昌泰蘇杭,"Wing Chong Tai & Co., Dry Goods.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,永隆雜貨,"Wing Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 蘭頓埠,"London, ON",,42.98339,-81.23304,源隆洗衣,"Yuen Lung, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 尾葛伙市,"Magard Falls, ON","Niagara Falls, ON?",43.10012,-79.06627,三勝什貨,"Sam Sing, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,普隆絲髮,"John Lung & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,紐加蘭餐館,"New Grand Restaurant, restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,紐多粦餐館,"New Orleans Restaurant, restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,紐約餐館,"New York Restaurant., restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,廣盛公司,Quong Yick,Unclassified Establishments,Others
North America,Canada,安姐利刀省 那夫卑埠,"North Bay, ON",,46.3168,-79.46633,三利洗衣,"Sam Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,波市頓餐館,"Boston Cafe., café",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,昌榮雜貨,"Chong Wing, Groceries.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,國民黨會所,Chung Hwa National Club,Other Services (except Public Administration),Political organizations
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,進利雜貨,"Din Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,梁卓元餐館,"L. M. Peter & Co., Chinese & Japanese Goods",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,李傑興雜貨,"Lee Gait Hing & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,麥榮雜貨,"Mark Wing, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,紐約餐館,"New York Restaurant, restaurant",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,勝利雜貨,"Sing Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,永安雜貨,"Wing On, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,永生雜貨,"Wing Sang, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 柯地和埠,"Ottawa, ON",,45.41117,-75.69812,源隆雜貨,"Yuen Long, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 多雲爽埠,"Owen Sound, ON",,44.56717,-80.94349,駱榮洗衣,"Lock Wing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 多雲爽埠,"Owen Sound, ON",,44.56717,-80.94349,三利雜貨,"Sam Lee & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 多雲爽埠,"Owen Sound, ON",,44.56717,-80.94349,勝記雜貨,"Sing Lee, Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 多雲爽埠,"Owen Sound, ON",,44.56717,-80.94349,順記洗衣,"Soon Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 彼得布路付埠,"Peterborough, ON",,44.30012,-78.31623,合利洗衣,"Hop Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 彼得布路付埠,"Peterborough, ON",,44.30012,-78.31623,合盛洗衣,"Hop Sing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 彼得布路付埠,"Peterborough, ON",,44.30012,-78.31623,勝利洗衣,"Sing Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,亞靈頓餐館,"Arlington Cafe, café",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,合益餐館,"Hop Yick, Oyster House",Accommodation and Food Services,Foodservice
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,利達洗衣,"Lee Alta, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,勝雷洗洗,"Sing Louie, Groceries",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,委利李洗衣,"Willie Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 本達打埠又名旅順埠,"Port Arthur, ON","Thunder Bay, ON",48.45,-89.23,永隆雜貨,"Wing Lung & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,羣富公司,Canton Club,Unclassified Establishments,Others
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,差利麥洗衣,"Charlie Mark, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,劉孔懷洗衣,"Charlie Why, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,差利榮洗衣,"Charlie Wing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,致公堂會所,Chee Kung Tong Society,Other Services (except Public Administration),Political organizations
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,春號洗衣,"Chon Hoo, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,春泰雜貨,"Chon Tai & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,昌利洗衣,"Chong Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,昌源雜貨,"Chong Yeng, General Merchandise",Retail Trade,General Merchandise
